user_id,age,isFemale,factual_present,future,past,psychological_present
327821152,41,0,0.2437,0.2276,0.2011,0.0991
328237153,21,1,0.2809,0.1886,0.1749,0.0791
328506487,45,0,0.2548,0.1322,0.2149,0.0344
328803171,23,0,0.3109,0.1526,0.147,0.0898
329321625,18,0,0.3746,0.0968,0.1619,0.1038
329471635,30,0,0.3103,0.2069,0.0345,0.0
329482538,25,1,0.1447,0.1179,0.1651,0.0881
329746462,18,1,0.1982,0.1409,0.1957,0.096
330028248,19,1,0.2008,0.1508,0.1778,0.0916
330086831,24,1,0.1469,0.1525,0.2203,0.0734
330447681,21,1,0.1927,0.1492,0.2101,0.0892
330472280,26,0,0.3033,0.0874,0.1653,0.0327
331308334,23,1,0.2715,0.0686,0.1482,0.0503
331616062,28,1,0.1538,0.1105,0.0986,0.0769
331997317,19,1,0.2659,0.1698,0.1578,0.0909
332628187,23,0,0.2096,0.2152,0.1692,0.0658
333015324,27,1,0.1452,0.1389,0.2305,0.0991
333176699,21,1,0.1911,0.1645,0.2109,0.0703
333526237,28,0,0.1702,0.0426,0.1383,0.1489
334213203,29,1,0.1827,0.1679,0.1763,0.1074
334718790,21,1,0.2471,0.1794,0.198,0.1182
335163457,19,1,0.5617,0.0451,0.087,0.0697
335410275,18,1,0.2586,0.1163,0.1973,0.1142
335474206,18,0,0.2258,0.1781,0.2377,0.0795
335530044,18,1,0.1839,0.1076,0.2377,0.0897
336082918,31,0,0.1688,0.1646,0.2278,0.0169
336896692,40,1,0.4624,0.0484,0.1022,0.043
337395446,19,1,0.2153,0.1799,0.2353,0.109
338440407,25,1,0.2264,0.115,0.179,0.0651
338703805,18,1,0.3365,0.1281,0.2162,0.0758
338817556,19,1,0.2593,0.2201,0.199,0.1388
339517674,19,0,0.273,0.1278,0.2575,0.0697
339932236,19,1,0.2909,0.1669,0.2132,0.0975
340259514,33,0,0.1532,0.2321,0.2223,0.1091
340429755,40,1,0.2175,0.1281,0.1518,0.0526
342126665,26,0,0.1932,0.1135,0.2174,0.0765
342461238,21,1,0.2501,0.1427,0.1903,0.1164
342510958,31,0,0.3173,0.1961,0.149,0.1029
342906734,18,1,0.2082,0.2462,0.1919,0.0917
343232499,18,1,0.3084,0.1557,0.1737,0.0838
343454137,32,0,0.4443,0.0225,0.1094,0.0271
344511087,21,1,0.262,0.2081,0.2033,0.1148
345725789,40,0,0.2162,0.1622,0.2162,0.0
346349983,18,1,0.2996,0.122,0.198,0.0775
346385031,26,0,0.1474,0.1453,0.2358,0.04
347449468,32,0,0.2432,0.121,0.1471,0.0781
347580883,21,1,0.3777,0.1275,0.1151,0.0955
348092086,20,1,0.3605,0.1594,0.1472,0.0711
348680210,17,1,0.2633,0.1905,0.2002,0.1141
348732276,18,1,0.5466,0.0428,0.0892,0.0605
349197096,17,1,0.3546,0.1237,0.1357,0.0908
349324588,37,0,0.2312,0.0877,0.2555,0.0577
351170981,20,1,0.1962,0.1807,0.2217,0.0831
351722270,36,0,0.3483,0.0913,0.167,0.0668
351982891,37,0,0.0852,0.2638,0.1114,0.0781
352051200,23,1,0.2688,0.1434,0.1757,0.09
352076144,22,1,0.2285,0.1564,0.1863,0.0984
352617999,14,0,0.4307,0.0858,0.073,0.0474
352787484,25,1,0.1267,0.1267,0.2021,0.0548
354348669,30,1,0.1267,0.0819,0.1014,0.0702
354407369,22,1,0.1511,0.1407,0.1868,0.1087
354675152,18,1,0.2479,0.1628,0.2394,0.1033
355032949,21,1,0.3253,0.1365,0.0924,0.0843
355259150,19,1,0.4475,0.0681,0.125,0.0636
357111355,26,1,0.4045,0.068,0.0767,0.0544
359110915,21,1,0.1708,0.1873,0.1201,0.232
360956023,20,1,0.2446,0.2234,0.2057,0.1092
361152628,34,0,0.2779,0.107,0.1605,0.0477
362222987,23,0,0.2972,0.1335,0.1406,0.0534
363701612,37,1,0.1573,0.118,0.264,0.0899
363943044,19,1,0.2613,0.1099,0.167,0.1117
363992465,32,1,0.1563,0.0781,0.0625,0.0156
364027143,29,0,0.2011,0.1678,0.1732,0.0557
364066732,23,1,0.3316,0.1435,0.1588,0.1158
365192218,23,1,0.1944,0.1743,0.1831,0.0892
366530970,25,0,0.1649,0.2921,0.1703,0.095
366961277,26,1,0.1688,0.0923,0.1513,0.0697
367258306,37,0,0.2156,0.0875,0.175,0.0516
368504837,22,0,0.1901,0.2891,0.1762,0.1074
368957972,22,1,0.3116,0.1101,0.1595,0.074
369332000,23,1,0.2558,0.1837,0.2008,0.0697
369771361,25,1,0.3018,0.13,0.1247,0.1116
369832110,23,1,0.4695,0.1005,0.1273,0.1016
369859207,38,0,0.137,0.1257,0.2895,0.0932
370152408,27,1,0.185,0.2021,0.2012,0.1046
370462457,25,1,0.2004,0.1098,0.1663,0.064
370699097,34,1,0.289,0.1153,0.2249,0.0491
370946722,21,0,0.2426,0.2003,0.2272,0.08
372031280,26,1,0.2338,0.1353,0.2265,0.0604
372380234,18,1,0.4408,0.1651,0.1024,0.0777
372498248,51,0,0.2043,0.07,0.1086,0.0657
373181471,33,0,0.1693,0.1755,0.1341,0.0628
373623232,18,1,0.2687,0.1459,0.2068,0.0428
374499757,25,1,0.2256,0.1749,0.2132,0.0759
375179702,20,1,0.2091,0.2344,0.1784,0.0985
376300171,21,1,0.2314,0.1308,0.1197,0.1011
377046771,20,0,0.1427,0.1558,0.2135,0.0447
377666108,23,1,0.2901,0.1119,0.1964,0.0351
377744411,30,1,0.2424,0.0917,0.2166,0.0251
379046348,34,0,0.2092,0.2171,0.1935,0.1534
379697738,20,1,0.313,0.0928,0.1756,0.0483
379789833,25,1,0.4344,0.1489,0.143,0.086
379828689,21,1,0.235,0.1432,0.1213,0.0856
380100886,18,0,0.1852,0.2458,0.2518,0.1622
381698459,26,0,0.3289,0.0789,0.1974,0.0658
382480516,22,1,0.245,0.123,0.1531,0.0622
383559157,26,1,0.2289,0.2264,0.1362,0.1025
384597747,15,1,0.3244,0.1148,0.1665,0.0682
384623781,20,1,0.2929,0.1495,0.1866,0.0804
386335740,21,1,0.1582,0.1653,0.1937,0.1095
386691675,23,1,0.3811,0.0827,0.1669,0.0506
388664920,23,0,0.2244,0.1441,0.2157,0.06
389100921,28,1,0.2593,0.0864,0.0617,0.0432
389748352,21,1,0.3938,0.0816,0.1224,0.0989
390364452,18,0,0.1667,0.2121,0.1667,0.0455
392044767,21,1,0.3716,0.0574,0.1132,0.0659
392301640,24,1,0.3317,0.1034,0.1724,0.0785
392985977,30,1,0.149,0.151,0.2109,0.0475
393700749,25,1,0.1779,0.1506,0.1345,0.0878
393804273,26,1,0.2704,0.0987,0.2275,0.0773
394693356,38,0,0.2427,0.0971,0.1068,0.0583
395037577,21,1,0.2366,0.1254,0.1685,0.0573
395320036,31,0,0.203,0.0736,0.0609,0.0558
395456865,21,1,0.5477,0.0752,0.0738,0.0778
395522232,18,1,0.2838,0.1378,0.1773,0.1441
396971059,28,1,0.1186,0.0605,0.0884,0.1674
397312303,37,1,0.4524,0.0952,0.0476,0.0238
397682629,43,0,0.3701,0.0955,0.0955,0.0328
397735882,19,1,0.4341,0.125,0.1044,0.0692
398184177,35,0,0.2718,0.0662,0.1498,0.0488
398454308,31,1,0.275,0.125,0.075,0.0
398471887,20,1,0.2652,0.0898,0.2251,0.0773
400449452,22,0,0.3058,0.1707,0.1839,0.0901
400902561,34,1,0.165,0.1465,0.1129,0.0707
400927358,19,1,0.1498,0.1741,0.2389,0.0729
401458246,16,1,0.5453,0.0677,0.081,0.0438
401507572,19,1,0.3924,0.0127,0.1139,0.1139
402353785,18,1,0.131,0.0351,0.3131,0.1054
402833585,40,0,0.2847,0.0548,0.1922,0.0099
403662373,20,1,0.4182,0.1112,0.1295,0.1101
404320133,21,1,0.5358,0.0806,0.1064,0.053
404349377,19,1,0.3111,0.2314,0.1647,0.0655
404583530,30,0,0.2745,0.0784,0.1569,0.0392
405039912,21,0,0.2401,0.1914,0.1781,0.0998
405607938,20,1,0.324,0.1271,0.1527,0.0737
405869085,24,0,0.2344,0.1406,0.1563,0.0938
405994748,25,1,0.4052,0.0641,0.1108,0.0262
406488055,19,1,0.204,0.1505,0.177,0.0951
408234261,20,1,0.3029,0.1609,0.1957,0.0483
409642220,13,1,0.3143,0.0898,0.1878,0.0857
410198865,22,1,0.2967,0.1281,0.1227,0.0747
411162914,24,1,0.354,0.1171,0.1604,0.06
411286431,18,0,0.4111,0.0787,0.1399,0.0554
411927454,38,0,0.2448,0.0913,0.2075,0.029
413186058,29,1,0.0903,0.1858,0.1434,0.092
414601735,21,1,0.2441,0.1102,0.2441,0.0472
414871589,27,0,0.3206,0.1145,0.0992,0.084
414971381,44,0,0.2941,0.2353,0.2353,0.0588
415245900,26,1,0.2807,0.0909,0.2158,0.0932
415674663,22,1,0.2392,0.186,0.2096,0.0486
417058297,20,1,0.1921,0.194,0.1455,0.1177
419143773,25,1,0.305,0.1804,0.1816,0.0883
420811951,19,1,0.3235,0.1186,0.1603,0.124
422044978,20,1,0.2375,0.1527,0.1761,0.1068
422410391,24,1,0.1875,0.1042,0.1815,0.0655
424066660,34,1,0.266,0.0709,0.1738,0.0532
425375189,18,1,0.3199,0.1416,0.1984,0.084
425449505,24,1,0.1864,0.1017,0.0678,0.0508
425953310,24,1,0.1444,0.2123,0.0988,0.071
426949977,30,0,0.3178,0.0395,0.194,0.0113
427043951,20,1,0.4069,0.0803,0.1314,0.0566
427485067,30,0,0.311,0.119,0.159,0.1213
428218169,27,0,0.2059,0.1499,0.2789,0.038
429465543,19,1,0.3514,0.1292,0.1407,0.0603
430481965,26,0,0.2,0.1531,0.2519,0.0148
430698976,33,0,0.2851,0.1063,0.0957,0.0613
431333866,22,0,0.2195,0.1486,0.2071,0.0636
432138597,20,1,0.2267,0.1545,0.1385,0.0831
433226765,30,1,0.1623,0.1247,0.1779,0.0922
433627817,28,0,0.3343,0.0922,0.1931,0.0663
434575713,22,1,0.2481,0.1576,0.2048,0.0823
435767779,46,0,0.234,0.0681,0.1872,0.0213
436231862,20,1,0.4507,0.0985,0.1045,0.0728
437291595,34,1,0.4175,0.0475,0.0575,0.005
437563475,38,0,0.2618,0.0894,0.205,0.0578
438680256,20,0,0.2975,0.1648,0.2037,0.0651
442847404,21,1,0.1964,0.1224,0.2201,0.0622
443254689,29,1,0.3335,0.106,0.1788,0.0973
444010019,21,1,0.3984,0.0999,0.1751,0.0447
444055370,38,0,0.1631,0.1472,0.1312,0.0408
445795189,30,1,0.5784,0.0212,0.1344,0.014
446700477,21,1,0.2231,0.1805,0.1947,0.0953
447531731,25,1,0.4151,0.0189,0.0943,0.0943
447655802,21,1,0.3378,0.1,0.1514,0.0595
447728061,22,0,0.1945,0.1136,0.222,0.0809
449255927,20,1,0.3557,0.1119,0.1269,0.0522
449849499,24,1,0.3291,0.0823,0.2089,0.0886
450308852,37,1,0.3988,0.1087,0.1905,0.0606
450318581,25,1,0.3086,0.0761,0.1728,0.0453
451918234,19,1,0.181,0.1987,0.1828,0.083
453293054,23,1,0.1964,0.1126,0.2161,0.0632
453780622,29,0,0.1928,0.1234,0.2357,0.0483
457116812,21,1,0.389,0.123,0.1321,0.0766
457166419,20,1,0.2049,0.1195,0.2,0.0927
457210239,22,1,0.2091,0.1741,0.2383,0.0914
458912040,20,0,0.05,0.2,0.4,0.05
460647298,46,0,0.1432,0.1243,0.1941,0.0852
461920084,46,0,0.1763,0.1352,0.1521,0.0602
464934673,20,1,0.3593,0.139,0.1157,0.1023
467004340,28,1,0.4433,0.0693,0.1187,0.0616
468827800,17,1,0.4353,0.1084,0.1142,0.0896
469129824,23,1,0.3,0.1823,0.1661,0.0677
470830894,32,1,0.1496,0.1029,0.159,0.074
471638985,19,0,0.4112,0.0553,0.1246,0.0679
472479280,27,0,0.2873,0.1606,0.1352,0.0197
473721840,22,1,0.2675,0.1497,0.2038,0.0924
475045299,21,1,0.3339,0.1806,0.1329,0.1101
476514411,20,1,0.1708,0.1858,0.1708,0.1298
477237734,27,1,0.2801,0.0754,0.1463,0.0584
477333318,22,1,0.3066,0.099,0.2441,0.0757
477794199,37,0,0.0863,0.1399,0.1129,0.0251
478269049,31,1,0.3793,0.0862,0.0517,0.0517
478761543,36,0,0.1354,0.0938,0.2813,0.0208
480088386,20,1,0.2963,0.0889,0.237,0.0444
480728639,21,1,0.4134,0.0945,0.1305,0.0713
481284142,31,0,0.1178,0.1919,0.1257,0.0932
481583238,22,1,0.3448,0.096,0.157,0.057
483346250,17,1,0.2963,0.1655,0.1915,0.0881
484382551,21,1,0.5556,0.2222,0.0,0.0
485899103,22,1,0.2767,0.092,0.1832,0.1116
485919205,27,0,0.1632,0.1395,0.2151,0.0237
485970717,17,1,0.2989,0.1575,0.252,0.0972
486130973,28,1,0.2944,0.1058,0.2005,0.0552
487612568,25,1,0.2563,0.1095,0.102,0.0766
488030499,22,1,0.2226,0.1241,0.2166,0.0688
488032128,44,0,0.2677,0.0954,0.1908,0.0431
489635138,17,1,0.3756,0.1345,0.0914,0.1345
492472835,17,0,0.2561,0.1789,0.2456,0.0947
493049227,19,1,0.1847,0.0987,0.2994,0.0955
494021475,26,1,0.1446,0.1717,0.1194,0.0812
494902639,40,1,0.2719,0.0619,0.0579,0.065
495413053,20,1,0.327,0.1478,0.1148,0.0593
495557027,32,1,0.0953,0.1755,0.1967,0.0998
495633656,19,1,0.2875,0.1342,0.1885,0.1295
496689898,18,1,0.2324,0.1027,0.2486,0.1243
497525756,18,1,0.4404,0.1038,0.0788,0.0598
498433587,24,1,0.1655,0.1122,0.1813,0.1626
499278537,27,0,0.2699,0.135,0.227,0.0736
499501746,24,1,0.1511,0.1422,0.12,0.1067
500268697,24,1,0.4112,0.0664,0.1199,0.0359
500380132,34,1,0.3239,0.0399,0.0781,0.0565
501142729,20,1,0.2319,0.1612,0.2337,0.0877
502170966,22,0,0.2663,0.153,0.1856,0.0895
503246270,17,0,0.4001,0.1184,0.1463,0.0622
503889593,25,0,0.2435,0.0959,0.1324,0.0389
503975451,19,1,0.2237,0.1797,0.1763,0.0949
504692950,19,1,0.1962,0.1605,0.1775,0.087
504746272,21,1,0.4806,0.0806,0.0968,0.0516
508199954,15,1,0.4935,0.1132,0.0983,0.0965
508916667,31,0,0.2558,0.1163,0.186,0.0465
509543591,21,1,0.2566,0.118,0.1947,0.0531
512625717,24,1,0.2558,0.185,0.1712,0.0829
514735682,19,1,0.2735,0.1934,0.1768,0.0732
515713202,16,1,0.4196,0.107,0.1623,0.0532
516559037,44,0,0.0889,0.1111,0.4,0.1111
517950064,61,1,0.1269,0.0773,0.0687,0.0281
518043546,20,1,0.2568,0.0995,0.1621,0.0931
518915876,44,0,0.3514,0.0543,0.1226,0.0272
520821595,18,1,0.3675,0.131,0.1306,0.1255
521397733,25,1,0.2472,0.1701,0.1659,0.0805
521501330,21,1,0.2618,0.1803,0.1401,0.093
522588604,18,1,0.2585,0.1345,0.1957,0.1335
523608771,28,1,0.189,0.122,0.2093,0.0873
523675753,20,1,0.3124,0.1144,0.198,0.091
523941106,19,0,0.2729,0.2039,0.1319,0.1334
525700609,19,1,0.3111,0.0847,0.1173,0.0733
527763501,20,0,0.2947,0.1378,0.1875,0.0952
527922020,30,0,0.2798,0.1628,0.1246,0.0741
528689829,19,1,0.2495,0.1339,0.1505,0.0752
529434639,23,1,0.1995,0.173,0.1964,0.171
529790936,24,1,0.6069,0.0508,0.0484,0.0412
532597010,25,1,0.2032,0.104,0.2216,0.1141
532718125,35,0,0.2523,0.1163,0.1772,0.0468
532996097,22,0,0.5291,0.0148,0.0938,0.0382
533215554,27,1,0.136,0.3524,0.1421,0.0748
533657219,19,1,0.2737,0.2027,0.1691,0.1065
533795288,25,1,0.2237,0.142,0.2393,0.1012
535499482,25,1,0.1938,0.1695,0.1776,0.0723
535869651,20,1,0.3787,0.1095,0.1416,0.0387
536060662,50,0,0.2117,0.0695,0.139,0.1295
537759546,46,0,0.2256,0.0917,0.2656,0.0563
538447202,19,1,0.6562,0.036,0.0674,0.0404
540580176,21,0,0.187,0.2632,0.2639,0.1191
541290681,19,1,0.2429,0.0429,0.1714,0.0714
542126727,19,1,0.1842,0.1697,0.2082,0.1105
543909635,20,1,0.3276,0.0859,0.2314,0.0515
544871796,21,0,0.3131,0.2022,0.1697,0.1003
545572285,23,1,0.3141,0.1899,0.1489,0.0999
546047624,43,0,0.2246,0.1059,0.1314,0.0975
549665508,37,1,0.1206,0.1234,0.1206,0.105
550141502,25,1,0.6055,0.0818,0.0709,0.0527
550601451,18,1,0.3974,0.0994,0.1442,0.0801
551044552,36,1,0.0515,0.1959,0.0722,0.1546
551265204,25,0,0.1636,0.1019,0.1914,0.0525
552017652,23,0,0.286,0.0693,0.1652,0.0409
552355413,18,1,0.2661,0.1515,0.2049,0.0544
552914269,37,0,0.281,0.0667,0.0905,0.0381
553239849,21,1,0.2126,0.1433,0.1575,0.0961
553626776,18,1,0.2678,0.2514,0.1455,0.1339
554774295,16,1,0.4102,0.1048,0.1138,0.0719
554813424,18,1,0.4735,0.0748,0.1371,0.0735
555238159,37,0,0.1385,0.1596,0.1173,0.0385
555518833,19,1,0.5866,0.0271,0.0954,0.0323
555701224,34,1,0.2529,0.0565,0.2224,0.035
555922058,30,0,0.1389,0.0833,0.0417,0.0
556205401,17,1,0.3524,0.1674,0.1718,0.1322
556435591,18,1,0.2392,0.2362,0.1811,0.0719
556493883,22,1,0.2299,0.0828,0.2115,0.0736
556584210,16,1,0.4479,0.1181,0.138,0.0721
557374785,28,0,0.1654,0.1247,0.2171,0.084
558602048,32,0,0.203,0.1827,0.1066,0.0914
559096031,19,0,0.1531,0.1026,0.1612,0.1401
559906449,23,1,0.2317,0.1483,0.1757,0.0859
560162688,18,1,0.4139,0.0932,0.1167,0.1014
560828885,32,1,0.1875,0.1458,0.0417,0.0417
561637252,21,1,0.1364,0.197,0.197,0.1364
562129326,19,1,0.4713,0.1329,0.0987,0.0745
563252459,21,1,0.2721,0.1172,0.2292,0.0819
564210319,30,0,0.3944,0.0528,0.1211,0.0311
564901946,22,1,0.2092,0.1084,0.1574,0.0471
565417834,22,1,0.254,0.1603,0.1475,0.0961
565687835,28,1,0.1829,0.0826,0.1638,0.0699
565864024,19,1,0.2531,0.108,0.1481,0.0556
567533609,25,1,0.1542,0.0981,0.1402,0.0888
567812011,19,1,0.2786,0.1076,0.1268,0.0929
568112020,21,0,0.3486,0.0669,0.0892,0.0646
568568645,18,1,0.3912,0.1132,0.1292,0.0772
570346602,31,1,0.1562,0.1652,0.2154,0.1059
571209542,29,0,0.2476,0.1796,0.267,0.0049
571813757,14,1,0.5988,0.0515,0.0618,0.0529
573109188,30,1,0.1807,0.1889,0.1821,0.0639
573689798,32,1,0.3737,0.1398,0.1435,0.0676
574218386,21,0,0.3132,0.155,0.183,0.07
574871459,24,0,0.0476,0.2597,0.1515,0.0736
576651340,31,0,0.2169,0.1185,0.1805,0.0394
576782174,23,1,0.1383,0.1309,0.2175,0.0517
578243124,19,1,0.2018,0.1491,0.1667,0.0965
578502801,18,1,0.1796,0.1961,0.2683,0.1227
579076535,27,0,0.1835,0.1582,0.2074,0.0399
579811963,34,1,0.1517,0.1596,0.2196,0.0422
580226141,21,1,0.2418,0.1111,0.2042,0.0725
580604307,37,0,0.2339,0.1081,0.2355,0.0419
583075078,31,1,0.1818,0.1126,0.0996,0.092
583942750,18,1,0.3059,0.0235,0.1412,0.0353
585091678,25,1,0.3168,0.1711,0.1508,0.0891
588030994,32,0,0.198,0.1723,0.123,0.0671
589158155,18,1,0.3868,0.0858,0.128,0.1181
592001167,25,1,0.2314,0.1252,0.1764,0.0847
593351283,20,0,0.4699,0.0843,0.1212,0.0646
594072658,22,1,0.3611,0.0946,0.1381,0.0648
594265216,35,0,0.1679,0.1603,0.1908,0.1145
594613802,24,1,0.2857,0.0816,0.1633,0.0612
594913523,20,1,0.2386,0.0961,0.1312,0.1172
595089554,22,1,0.1878,0.138,0.2307,0.0641
597022097,33,0,0.2494,0.0877,0.1667,0.0358
598015201,19,0,0.1556,0.2889,0.0667,0.1333
600042597,17,1,0.4078,0.1087,0.1218,0.1043
600543359,31,1,0.1626,0.1558,0.2194,0.0526
600594999,19,1,0.3945,0.1205,0.1068,0.0932
601456509,23,0,0.1929,0.1735,0.159,0.0889
606923282,35,0,0.1425,0.1583,0.262,0.1783
608366859,19,1,0.2108,0.1619,0.1507,0.111
608598498,22,1,0.1808,0.1587,0.1882,0.107
610022729,23,1,0.2486,0.19,0.1541,0.1269
610584547,32,0,0.2432,0.0783,0.1349,0.092
611420975,20,0,0.2765,0.1281,0.1715,0.0886
613973813,30,1,0.1905,0.0,0.1429,0.0476
616470622,19,1,0.2235,0.1399,0.2561,0.0875
617547972,18,0,0.26,0.083,0.1981,0.052
618480612,45,0,0.0972,0.0411,0.5004,0.0265
618724637,22,1,0.1698,0.0566,0.2453,0.1132
620376139,50,0,0.1631,0.1102,0.1292,0.0233
621342053,18,0,0.2243,0.1635,0.2053,0.0646
621507850,19,0,0.275,0.192,0.1432,0.0489
621603379,23,1,0.2097,0.1206,0.1839,0.0961
622341954,29,0,0.2209,0.1246,0.242,0.0748
623373926,16,1,0.4204,0.081,0.0966,0.066
623968960,33,0,0.199,0.0763,0.1542,0.1327
624046416,17,1,0.3041,0.126,0.1205,0.0986
626499728,28,1,0.4331,0.1198,0.0877,0.1049
626896806,20,1,0.5,0.0914,0.1086,0.0857
627621883,16,1,0.3489,0.0886,0.0599,0.082
628465156,28,1,0.2662,0.1174,0.1845,0.0356
628752517,20,1,0.2382,0.109,0.1157,0.0829
629187132,18,1,0.2522,0.1739,0.1565,0.087
631509531,26,1,0.4069,0.1325,0.1136,0.1309
633412658,16,1,0.25,0.1331,0.2016,0.0927
634188694,21,0,0.2141,0.1565,0.2652,0.0703
634746669,18,1,0.3613,0.1245,0.1709,0.1076
636320780,18,0,0.4995,0.0962,0.0864,0.0423
701584952,19,1,0.2193,0.154,0.1775,0.0909
704348603,15,1,0.4761,0.1173,0.1223,0.0919
706204430,18,0,0.3476,0.1326,0.1925,0.1251
706385773,20,1,0.2637,0.1465,0.2105,0.0902
708411714,29,0,0.1742,0.3106,0.1742,0.0227
710854230,18,1,0.4329,0.0988,0.1441,0.0694
712746386,20,1,0.1613,0.2151,0.1505,0.0645
714876005,25,0,0.0549,0.0706,0.6549,0.0379
715163553,24,1,0.4018,0.0733,0.175,0.0749
716829554,16,1,0.3604,0.1135,0.1812,0.0838
718243483,19,1,0.3388,0.165,0.1592,0.0627
721142250,17,0,0.1721,0.1479,0.1735,0.0903
727241983,43,0,0.2309,0.1416,0.2669,0.0812
731074038,20,1,0.2028,0.0699,0.1329,0.1119
731329902,21,1,0.2515,0.21,0.1587,0.1074
733807508,17,1,0.4423,0.0551,0.074,0.074
735020898,34,0,0.0663,0.1858,0.13,0.0985
737566184,26,1,0.5507,0.0326,0.0217,0.0326
741618583,34,1,0.4459,0.0484,0.1222,0.0212
742047162,20,1,0.2703,0.0964,0.1598,0.0734
745425062,34,1,0.2275,0.1171,0.0608,0.0338
746498455,21,1,0.2005,0.1672,0.2554,0.0825
750215857,25,0,0.1588,0.1464,0.2159,0.0819
751508179,17,1,0.3773,0.1309,0.1527,0.0964
755380856,21,1,0.3002,0.128,0.1451,0.0737
757583166,33,0,0.1558,0.1059,0.2181,0.053
757895707,30,1,0.2732,0.0594,0.1189,0.0643
760548722,18,1,0.3459,0.1686,0.1477,0.0927
760687338,16,1,0.348,0.0945,0.1417,0.059
762550825,32,1,0.12,0.37,0.13,0.11
763578384,22,1,0.1656,0.1619,0.2172,0.0932
764254747,36,0,0.15,0.2417,0.15,0.0583
770338470,16,1,0.3073,0.0885,0.1302,0.0625
772443326,27,1,0.3062,0.111,0.1368,0.1318
776875777,26,1,0.2721,0.1595,0.1273,0.134
779241002,23,0,0.2508,0.1155,0.2013,0.0561
780294270,28,1,0.3152,0.1039,0.1312,0.0716
781513122,21,1,0.1481,0.1974,0.1492,0.1034
781567430,18,1,0.4118,0.0771,0.1346,0.0838
782683129,19,1,0.2117,0.2107,0.1897,0.1068
783392899,28,1,0.2013,0.0722,0.2779,0.0306
783558740,18,1,0.2991,0.1366,0.2456,0.1011
785408508,32,0,0.2615,0.1036,0.2008,0.046
785634740,19,1,0.3585,0.0773,0.109,0.0427
786201799,31,1,0.1294,0.1588,0.1618,0.05
787517636,20,1,0.2997,0.155,0.2145,0.1137
792588176,21,1,0.3998,0.0959,0.1027,0.085
792878840,18,1,0.3034,0.1746,0.1445,0.1005
794579815,23,0,0.3265,0.1224,0.0816,0.102
794697360,16,1,0.3372,0.0753,0.1349,0.079
799467108,22,1,0.2481,0.1701,0.1868,0.094
803474311,19,1,0.2577,0.1265,0.1811,0.0882
807892592,21,1,0.2525,0.1515,0.138,0.1347
809674321,20,1,0.3823,0.1073,0.1162,0.0567
809757246,26,1,0.2848,0.1791,0.1623,0.1246
809947435,27,1,0.203,0.1026,0.1688,0.1026
813547970,20,1,0.22,0.1532,0.2085,0.1313
813642446,17,1,0.2884,0.0698,0.093,0.1302
814072914,22,1,0.2969,0.1834,0.1507,0.0633
816492554,24,1,0.3658,0.0804,0.1227,0.0483
816618877,30,1,0.11,0.1496,0.2682,0.0841
818449555,18,0,0.1387,0.2428,0.1156,0.0347
818490121,17,0,0.3341,0.1076,0.158,0.0757
818491993,21,1,0.1728,0.0926,0.3025,0.0556
819964860,19,1,0.1979,0.2188,0.2083,0.0313
821955228,19,1,0.3271,0.1495,0.1495,0.0701
822101634,27,1,0.1385,0.171,0.1169,0.0455
822210312,20,1,0.3379,0.0819,0.1361,0.0404
822520250,31,1,0.1354,0.1544,0.133,0.1069
827647927,21,1,0.5175,0.0702,0.0965,0.0439
833451786,26,1,0.1848,0.1848,0.1793,0.0707
834227954,31,1,0.2561,0.1066,0.1107,0.1455
835545732,29,0,0.2551,0.1633,0.1633,0.0918
836519888,37,1,0.2132,0.1403,0.1481,0.0696
838563913,16,1,0.5011,0.0827,0.1094,0.0605
838957280,27,0,0.1937,0.112,0.2645,0.0701
839083290,20,1,0.2178,0.1648,0.2008,0.0928
839279964,18,1,0.1755,0.1163,0.2056,0.1195
841152145,21,1,0.5619,0.0547,0.0895,0.0664
843409740,26,1,0.268,0.164,0.156,0.08
844492928,19,1,0.3171,0.1532,0.1749,0.1098
845587771,20,1,0.3117,0.1467,0.1944,0.0562
846745555,21,1,0.2506,0.1321,0.2257,0.0804
851708173,22,1,0.2095,0.2027,0.1791,0.136
851926706,19,1,0.2597,0.1786,0.2009,0.074
854198532,25,1,0.2299,0.1281,0.1256,0.0942
860699778,18,1,0.4207,0.11,0.0968,0.1004
865460899,26,1,0.4706,0.0524,0.0823,0.052
867054594,26,0,0.3621,0.1207,0.2069,0.0948
879390264,36,0,0.1015,0.1684,0.1583,0.0332
881195035,21,1,0.2555,0.1278,0.1615,0.0822
881347992,18,1,0.2727,0.0364,0.1455,0.0727
882603895,19,1,0.387,0.0876,0.1839,0.0474
887866621,18,1,0.3981,0.1011,0.1578,0.0878
889947194,22,1,0.1739,0.2124,0.159,0.0907
891386358,28,1,0.2172,0.071,0.2705,0.0423
894063788,25,1,0.1789,0.1211,0.2211,0.0579
906938204,22,1,0.2973,0.0811,0.1622,0.1351
912042486,19,0,0.3488,0.141,0.1132,0.0524
913369596,21,1,0.3333,0.25,0.2083,0.0417
914315102,26,1,0.2432,0.1216,0.1486,0.0946
917426286,45,0,0.1529,0.0838,0.1853,0.05
919565035,18,1,0.4821,0.0628,0.0759,0.0623
920138382,20,1,0.1986,0.1644,0.1849,0.0685
923959368,19,1,0.2826,0.1261,0.1304,0.0435
930483241,23,1,0.2007,0.1869,0.2215,0.109
933528180,18,1,0.2498,0.1621,0.1954,0.1332
